"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cyp1a1_29719",73.1211868575955,6.10384280918318,0.481956033911029,12.6647295182738,9.27394629406047e-37,1.60958611879713e-32
"Cyp1a1_79654",94.9870926438043,5.00756122469525,0.601943179415994,8.31899321386712,8.87136285737228e-17,7.69856868762766e-13
"Cyp1b1_72511",72.8573526892265,2.8306301758958,0.409403370512025,6.91403730349274,4.71051218748854e-12,2.72518831753503e-08
"Lipo5_56386",22.7646691939931,19.9754260833538,2.96801273317729,6.7302359791327,1.693881455752e-11,7.34975163650794e-08
"Txnrd1_72590",545.813763099474,1.31603090040183,0.204011987876315,6.45075279203538,1.11295917715075e-10,3.86330389572569e-07
"Nqo1_29503",316.360800204349,2.41340593012552,0.37979410762983,6.3545112513377,2.09090343412437e-10,6.04828666711043e-07
"Edc3_69882",195.176351935033,0.789375556061218,0.134483368643436,5.86968904797542,4.36613244319189e-09,1.08255135262912e-05
"Fntb_58406",86.9169545548929,1.22003433494049,0.231603658204237,5.26776798086937,1.38092487598085e-07,0.000299591651844045
"Tm2d2_70064",48.980776976869,2.35249227911857,0.468550159444355,5.0207906916697,5.14592097247652e-07,0.000992362271092249
"Ranbp9_80402",1005.66020087735,-0.623807821067083,0.125020490433526,-4.98964464868071,6.04904644156975e-07,0.00104987250039885
"Gpc1_58802",517.863298762633,1.37042546601686,0.288107128984927,4.75665239817288,1.96829659316032e-06,0.00310561415189914
"Ehd2_70002",412.524019889826,0.812695606039064,0.172521070970916,4.71070346054176,2.46863211167708e-06,0.00357046491085562
"Sh2b3_72895",95.2272002641305,0.990010302229126,0.216002437404539,4.58332930926605,4.5763046806849e-06,0.00567331028842622
"Spry2_56791",64.5044938575196,1.07482556738687,0.234413343092062,4.58517229953395,4.53612209470152e-06,0.00567331028842622
"Cfap97_76015",346.801809656796,-0.569237220935408,0.12591309094379,-4.52087401451789,6.15848333328469e-06,0.00712577578216594
"Csnk1g1_72572",85.3921262184862,-1.01615752313983,0.226936527654537,-4.47771689133585,7.54455617274239e-06,0.00790884653045199
"Fgfr2_75856",149.516025557195,0.722429619024085,0.161886879229282,4.46255819164258,8.09869249411486e-06,0.00790884653045199
"Slc25a4_80686",1040.63400567554,0.967641395996368,0.216968018465728,4.45983423197099,8.20230684190688e-06,0.00790884653045199
"Art1_56953",494.811390137042,2.80269523681475,0.633333304951689,4.42530846696676,9.63045706194717e-06,0.00795934346510262
"Cyc1_55101",2528.70469779601,0.770349812579405,0.173721790112337,4.43438794915283,9.23342272674299e-06,0.00795934346510262
"Paip1_77071",675.032268719837,-0.483703356006595,0.108910711589329,-4.44128358861983,8.94238516476313e-06,0.00795934346510262
"Ier5_54050",470.291810994504,0.882741596105224,0.201360802232229,4.38388001199538,1.16584002977702e-05,0.00809372782272401
"Marveld1_55132",88.4397095490632,0.894117593958094,0.20311655902163,4.40199262071429,1.07261205941877e-05,0.00809372782272401
"Txnrd1_31483",110.599756667428,1.9250521961332,0.438462712130316,4.39045816867787,1.13112074586272e-05,0.00809372782272401
"Ubxn4_62275",651.488449706715,-1.0746453645106,0.244401081619756,-4.3970564998667,1.09728789228843e-05,0.00809372782272401
"Mt2_76492",678.262224058761,1.61718834087911,0.372910153250554,4.33667017854711,1.44657436776365e-05,0.00965644027957917
"Prdm4_67541",145.336531861158,0.606807284155077,0.141267479230331,4.29544922484037,1.74339938402822e-05,0.0108065856104264
"Rhof_64396",48.0478673876548,1.2421549591079,0.288716479173833,4.30233481186229,1.69007665153873e-05,0.0108065856104264
"Kidins220_73861",667.692576419395,-0.572922829620953,0.133674844463832,-4.28594349160411,1.81965241424464e-05,0.0108708792680772
"Tnfrsf1a_65741",132.657604092617,0.805755219715568,0.188313389943529,4.27879939900819,1.87904112723159e-05,0.0108708792680772
"Cnot6_74982",1282.62495717793,-0.986210434415515,0.231354319324712,-4.26277078938536,2.01907596276857e-05,0.0113042201321972
"Smpdl3a_70278",356.371659981755,-1.130233227602,0.266549426952479,-4.24023881996,2.23282100109518e-05,0.01211026290469
"Cnot1_75107",530.51987782649,-0.591932041253787,0.140683439446101,-4.20754598824382,2.5815887730523e-05,0.0123428831426634
"Dnajb12_58151",474.718394371611,0.459120990528804,0.108969520848579,4.21329732344868,2.51669420361571e-05,0.0123428831426634
"Fbxo11_72686",2357.93749607859,-0.922259874033452,0.22057989477977,-4.18106951657698,2.90141135075676e-05,0.0123428831426634
"Gm13889_55024",89.9672578687071,1.70371816929345,0.405933871953393,4.19703377078388,2.70433620554716e-05,0.0123428831426634
"Huwe1_68852",498.194008933555,-1.13070309483622,0.269792807695314,-4.19100532921974,2.77721136048127e-05,0.0123428831426634
"Papola_77535",2895.27024783129,-0.611824835513446,0.146371387997563,-4.17994830740851,2.91575368085503e-05,0.0123428831426634
"Pdpk1_64056",593.284587741438,-0.493704155838756,0.116916148686772,-4.22271996968896,2.41371637327332e-05,0.0123428831426634
"Sema3c_68751",384.055744935758,-1.95538120577407,0.467362961482726,-4.18386001229227,2.86600635382532e-05,0.0123428831426634
"Vps41_58137",389.834549703327,-0.796358619075643,0.189203768182383,-4.20899978222417,2.56503635953669e-05,0.0123428831426634
