"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Myl4_67749",1197.28872692534,6.66744991844032,0.892978593630351,7.4665282751451,8.23382870547687e-14,6.86824821467353e-10
"Myl7_59533",1482.52343186792,7.60439685565398,1.00641659275519,7.55591363496503,4.15929777035482e-14,6.86824821467353e-10
"Mybphl_54377",75.6376304434506,9.11043702356497,1.29217478431823,7.05046804358728,1.78316964403047e-12,9.91620639045343e-09
"Chad_57142",1097.45417847391,5.06606164597704,0.826272363604057,6.13122484682866,8.72050538674021e-10,3.63710478417467e-06
"Cnn1_74046",484.880928567917,3.09655512962061,0.525473500252783,5.89288542263499,3.79509564881855e-09,1.055226345154e-05
"Mea1_58805",638.922807009594,-0.758231995692397,0.128628820982912,-5.89472864555856,3.75297600584435e-09,1.055226345154e-05
"Lrp1_78770",766.210349602,1.35518908028861,0.233770217517959,5.79709894047772,6.74718887137993e-09,1.60804788487473e-05
"Gdpd3_75751",331.399262167861,4.36309007270752,0.773207770613753,5.6428430216683,1.6726484142781e-08,3.4880991869252e-05
"Col1a1_29427",793.70086685428,1.54452070122586,0.274702076346604,5.62253013070448,1.88180731788222e-08,3.48824349824767e-05
"Emilin1_58183",1267.72832115127,0.88743358334306,0.161609017415706,5.4912380356866,3.9912599225696e-08,6.0220473977089e-05
"Lrp1_72778",384.429395988659,1.31276903138183,0.239100113124248,5.49045759212856,4.00893741854016e-08,6.0220473977089e-05
"Supt4a_56335",569.506797832243,-0.996681681300139,0.1819835276793,-5.47676866148315,4.3316291298032e-08,6.0220473977089e-05
"Dkk3_59659",171.627341933393,3.21277713477353,0.604234848317814,5.31710003770534,1.05434108258695e-07,0.000135304402159985
"Actg2_76115",184.473473903663,3.51820712311968,0.665042236054268,5.29020103143131,1.22181989729726e-07,0.000135890808977401
"Ndufb9_59550",3447.18016098115,-0.799953700469039,0.150882198610925,-5.3018428140211,1.14639529544403e-07,0.000135890808977401
"Fam162a_56980",528.837479269699,-0.717551421947929,0.136716411337689,-5.24846589321001,1.5337102767913e-07,0.000159918053423183
"Olfml2a_60864",401.523956423095,1.46610639747771,0.280626770157316,5.22439964175843,1.74721057500913e-07,0.000171463023663984
"Jag1_59938",429.98757621217,1.01554440101042,0.197413826189578,5.14424151850026,2.68603796385534e-07,0.000235848270268414
"Psmb3_71124",1359.88032568953,-0.829727329380799,0.161275991411612,-5.14476657138104,2.67853658117851e-07,0.000235848270268414
"Phb_63417",4204.57795412049,-0.620587606682446,0.122143861062567,-5.08079244657704,3.75863609996975e-07,0.000302926635423746
"Prdx3_29656",1024.09504178419,-0.507457560811119,0.0999314381645838,-5.07805721734289,3.81313873038342e-07,0.000302926635423746
"Uqcr10_65472",559.902938195259,-0.890425677660035,0.17889956355233,-4.97723784216823,6.44980496983631e-07,0.000489100437780814
"Gsn_69893",1760.94505247652,1.03492844483716,0.209769248348672,4.93365187216064,8.07062338030825e-07,0.000577804599851757
"Nrcam_32153",250.59372825134,2.01824628277995,0.409555873822002,4.92788997004377,8.31224024242772e-07,0.000577804599851757
"Sbk3_55700",210.66450254213,3.33902836431754,0.68607335667754,4.86686785285981,1.1338078576695e-06,0.000756612659580008
"Bgn_29835",1907.31952346551,1.20944142355666,0.250002905069648,4.83770947869476,1.31343929858607e-06,0.00084277337762736
"Tent5c_55758",653.699671947217,1.53719621891755,0.32440920607364,4.73844820103105,2.15361062457234e-06,0.00133069207591631
"Col5a2_72378",90.8221364153283,1.12377415525813,0.237775134311642,4.72620553243069,2.28754116412858e-06,0.00136296604432704
"Adamts2_62510",110.788996300531,1.34708996113137,0.286656075416021,4.69932464949976,2.61023230563204e-06,0.00139092587800301
"Naa20_68457",709.694201619308,-0.762415239290578,0.162172848978183,-4.7012508203093,2.58572664673746e-06,0.00139092587800301
"Scn7a_61461",651.159746970037,1.24490990695119,0.265164736539197,4.69485468995296,2.66796308194547e-06,0.00139092587800301
"Sytl2_29612",181.704469615036,2.19868812357916,0.468078048878342,4.69726817749281,2.63664171127001e-06,0.00139092587800301
"Gas7_67130",106.019746818234,1.08054936308155,0.232094750059236,4.65563896988524,3.22977465057251e-06,0.00154387433590879
"Pcbd2_55399",1004.30615636009,-0.623922344020896,0.133894538709644,-4.65980427606459,3.16510198761947e-06,0.00154387433590879
"Sar1b_78294",724.207178461195,-0.598493878628711,0.128568628886852,-4.65505375464043,3.23896192272418e-06,0.00154387433590879
"Lama4_57064",728.019485614769,0.87324863990705,0.188696925582704,4.62778414227165,3.69598946900069e-06,0.0017127831197594
"Thbs1_54836",1322.32751890721,1.94513314707575,0.421066553621154,4.61953847995688,3.84594551990932e-06,0.00173410565158506
"Prelp_60285",429.593876269089,1.43612910370522,0.312015599329463,4.60274776899466,4.169530760192e-06,0.00183053372821798
"Postn_65307",594.809883781452,1.22133702533808,0.268620117299383,4.54670721469783,5.44917188082854e-06,0.00233098806379135
"Olfm1_76623",167.544997456161,1.39075906108476,0.307458741303429,4.52340062015745,6.08538992580137e-06,0.00247616000322303
"Stub1_30764",854.803288150169,-0.730453891968813,0.16134933068397,-4.52715786841118,5.97822796042246e-06,0.00247616000322303
"Col5a1_64844",137.268264575081,1.4381951772958,0.318450741161118,4.51622493341334,6.29517962359357e-06,0.00250053527762884
"Vcan_73200",100.207326179767,1.41482584351643,0.318852827788184,4.43723787344394,9.11205805087965e-06,0.00353526661541454
"Col1a2_75004",2499.99449795351,0.940814574215303,0.21239925480702,4.42946268841716,9.44681545157069e-06,0.0035818459586035
"Abca9_61424",158.472837878313,0.962683351760811,0.218436096722236,4.40716239763688,1.04733663327819e-05,0.00381028238855626
"Eif3i_72808",320.056918306954,-0.694446278064127,0.15759636889296,-4.40648653863209,1.05060834306532e-05,0.00381028238855626
"Cnn1_29788",755.940954338577,2.47486899927104,0.562887041599901,4.39674182627598,1.09887919606505e-05,0.00390055353786237
"Cebpa_74025",503.017218540361,1.03283079290894,0.236896013610483,4.35984876726195,1.3015236206831e-05,0.00443128950282779
"Serpina3n_71566",18.5141344417058,4.7658610161735,1.09267406200134,4.36164926203553,1.29085686389694e-05,0.00443128950282779
"Aff3_78931",244.331553731044,1.36749685988464,0.318170520600486,4.29799988164759,1.72346255352785e-05,0.00575050515610104
"Aatk_63994",50.0537594477485,1.60127346972068,0.374330532597737,4.27769933328266,1.88834839982503e-05,0.00617712085378057
"Adamts1_61531",203.75989058218,1.19171572853411,0.279469617539979,4.26420495731932,2.00615235103261e-05,0.00623639878604016
"Fcamr_55582",65.5675283361852,4.84320818512897,1.13512467507061,4.26667509877513,1.98407781815149e-05,0.00623639878604016
"Olfml3_31613",617.98778359195,1.07919187139293,0.253163731151311,4.26282179712352,2.01861496401228e-05,0.00623639878604016
"Sema6a_68935",118.927508279557,1.16459327943864,0.274165748571537,4.24777086673455,2.15908047037712e-05,0.00654907990678209
"Cnn1_73090",296.087520353577,2.38441909061598,0.562921769637566,4.2357912221998,2.27748315853606e-05,0.00655090543687192
"Dnajc4_58344",601.437323186532,-0.462328329502439,0.108991437693817,-4.24187752070239,2.21657653165871e-05,0.00655090543687192
"Tbc1d14_75444",536.239845116321,0.423172150335694,0.0998425714493761,4.23839394551509,2.25124485156343e-05,0.00655090543687192
"Serpinf1_80230",387.324193385052,1.1472665005805,0.273154779330491,4.20006013950214,2.6684409313611e-05,0.00754535594201649
"Susd2_66472",73.9431067766113,2.79325427024787,0.670087533080682,4.16849162587173,3.06622024110278e-05,0.00852562538038629
"Iqgap1_67961",3847.91033106817,0.441818217807528,0.106181719557792,4.16096310784509,3.16908281932492e-05,0.00855615189086994
"Ltbp2_69996",830.078801726097,2.60280084211984,0.625644086418357,4.16019410815528,3.17977232652362e-05,0.00855615189086994
"Lgi4_76775",29.1514150824945,1.84436544279664,0.444197177653568,4.1521322862503,3.29391754619499e-05,0.00863774477353152
"Ndufb7_79966",5093.62550190153,-0.57313478954928,0.138079287866359,-4.15076582741354,3.31364661934914e-05,0.00863774477353152
"C7_60632",1379.81498297439,1.30751482452039,0.316649816059967,4.12921390825244,3.64005629238779e-05,0.00906656167973745
"Naa10_73644",199.211114496823,-0.762878104218746,0.184754615271009,-4.12914233887858,3.64118942961343e-05,0.00906656167973745
"Ube2j1_31410",224.414851043529,-0.758529849456704,0.1835881038312,-4.13169390405675,3.60099740809747e-05,0.00906656167973745
"Atp5l_68402",859.19868131776,-0.780885863464695,0.189526561556005,-4.12019221503126,3.7855645412849e-05,0.00928743724150823
"Antxr1_60204",739.543804052058,1.2615591929255,0.307776230752906,4.09894938877957,4.15029769231766e-05,0.0100346980291211
"C530008M17Rik_73115",22.3189839696461,2.77006373539411,0.677931647050846,4.08605166530358,4.38776116352367e-05,0.0104284525798148
"Enc1_57258",179.776049014522,1.53840516350089,0.376746221615337,4.08339905017447,4.4381713910379e-05,0.0104284525798148
"Satb2_65641",16.4641453692358,-3.95361179702367,0.970542390749582,-4.07361062711559,4.62898479993715e-05,0.0107257435301877
"Cpne5_62365",15.5737241329501,4.45889721347942,1.09639676754031,4.06686461095891,4.76499074844332e-05,0.0107424784670648
"Podn_79861",267.868845993071,1.37175481566359,0.337057625256556,4.06979315367649,4.70548965702851e-05,0.0107424784670648
"Zyx_77560",1408.27785401206,0.651027880039324,0.160288268646507,4.06160653887324,4.8736167735075e-05,0.0108408731509901
"Zfp36_71380",158.442682796837,0.980882438587449,0.241957365086895,4.05394743092521,5.03605380124937e-05,0.0110548007324004
"Gsn_79720",1113.74254818389,0.993828251149159,0.246093155902366,4.03842296022018,5.38117604496618e-05,0.0116589818127495
"Bicc1_61429",128.491088103189,1.00790139474788,0.25005829478933,4.03066571175741,5.56191000381338e-05,0.0118960698196947
"Crlf1_76882",426.187541197207,1.16497016614368,0.290121992387897,4.01544935134078,5.93326402518641e-05,0.0125297017382512
"Flna_68987",2193.38774512689,1.22895478008562,0.306633428590971,4.00789563529607,6.12621797002246e-05,0.0127754617992356
"Errfi1_58599",552.631591901318,1.23746741908079,0.309348031590469,4.00024339162117,6.32773690575044e-05,0.0128738579022725
"Itgbl1_59260",162.638882292932,1.26598194247675,0.316270926925473,4.00284008012874,6.25866091731093e-05,0.0128738579022725
"Col6a2_29638",244.615121275743,1.23209444795412,0.308496825672998,3.9938642651063,6.50050859889838e-05,0.0130660222837858
"Anpep_69819",708.033287862038,0.913095238088954,0.229303756765961,3.98203348679065,6.83281497975551e-05,0.0134261312853933
"Chchd1_74707",662.090697217669,-0.663281732579225,0.166579950275563,-3.98176209971246,6.84062314486862e-05,0.0134261312853933
"Crispld2_60820",2441.0219983733,0.908244833500272,0.229880916525052,3.95093619439825,7.78460782697545e-05,0.0146286717286946
"Kif1a_80728",33.1712199348031,4.14406168469616,1.04903954785665,3.95033885344276,7.8040627216557e-05,0.0146286717286946
"Plekhj1_30044",327.88964150769,-0.544467615317656,0.137764458926972,-3.95216313088614,7.74479126072508e-05,0.0146286717286946
"Syne4_68748",76.175446558955,-3.85462888763656,0.974048753536523,-3.9573264414552,7.57933197286272e-05,0.0146286717286946
"Pamr1_61226",508.891944808514,1.92884364298741,0.490541345520609,3.93207149733798,8.42170082913135e-05,0.0156110261035998
"Ltbp2_72043",123.778398828135,2.69235065588607,0.690384951346069,3.8997817820865,9.62794253030989e-05,0.0176508753003472
