"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Marco_61146",25.449658168706,4.44892247585475,0.802167119657457,5.54612918783624,2.92063066029643e-08,0.000487248813057254
"Pck1_75780",48.6947710171125,-4.56066236433992,0.859605605027488,-5.30552888169463,1.1234677719279e-07,0.000937140641953661
"Nt5c1a_59837",195.428862454322,-2.93655672183418,0.601195591850032,-4.8845280332107,1.03676892124948e-06,0.00477979915555275
"Plod1_74835",210.162157646747,-1.21625035182287,0.250013035124771,-4.86474775691551,1.14602868921723e-06,0.00477979915555275
"Tbl1x_79633",224.276348548214,1.07192745977697,0.232316565599636,4.6140810364091,3.94838361947884e-06,0.0131741767847531
"Acat2_29872",97.4973076850051,0.91989475250302,0.202666359505673,4.53896125013915,5.65320225424268e-06,0.0134731961725044
"Bcl7b_63588",145.258429722113,-1.19633538233377,0.263198390044057,-4.5453750007115,5.48375335094326e-06,0.0134731961725044
"Hnmt_59671",419.009480919543,1.04624320243449,0.244248038933753,4.28352754438392,1.83953313663925e-05,0.0340988125761696
"Prex2_80295",86.1865346433868,1.36668025795704,0.318280735251787,4.29394589928881,1.75525263138613e-05,0.0340988125761696
"Mrgbp_80604",14.3880362708151,1.9668068343597,0.469517664946519,4.1889943258764,2.80193404930868e-05,0.0467446657446168
"Pgam2_76941",2202.60912620592,-2.22919093281748,0.537627794386936,-4.14634614521642,3.37822997419196e-05,0.0512354642358587
"Uchl3_29249",36.596703774662,3.01697371455306,0.731544921206813,4.12411271966188,3.72166614588468e-05,0.0517404635931618
"Ech1_29961",174.944292736546,1.27281518263048,0.310629858033223,4.0975300658134,4.17581944105915e-05,0.0535886121039922
"Ascc1_58320",105.57683731196,1.12494947727262,0.290930410365293,3.86673045234471,0.000110304228600284,0.0603501128598556
"Cfap36_80438",163.222948678993,0.965225372089563,0.248487300603217,3.884405238201,0.000102580691412707,0.0603501128598556
"Ckm_31031",2952.63895743203,-2.51392939341859,0.653365650644042,-3.84766078678996,0.00011925101183562,0.0603501128598556
"Epn1_68572",278.032818447426,-0.655273148383316,0.167062237700504,-3.92232953061505,8.76969378108741e-05,0.0603501128598556
"Hp_67157",776.327502427739,1.40041950245552,0.363978949424055,3.84752883283905,0.000119315238857977,0.0603501128598556
"Lcp1_30378",2179.36501242836,1.15527107607817,0.293393378211267,3.93761809868212,8.2294432069104e-05,0.0603501128598556
"Lmod2_64472",432.211001744592,-2.67939770333787,0.694178308326295,-3.85981191172345,0.000113474332742406,0.0603501128598556
"Met_78516",95.3774158457137,0.933056654221436,0.238838823616378,3.9066372882497,9.35894779744701e-05,0.0603501128598556
"Mrps9_65855",1262.14549075226,1.02385197921602,0.258807309472349,3.95603965476642,7.62025172663323e-05,0.0603501128598556
"Myom2_29260",483.549116940977,-2.46592681305375,0.62485956811771,-3.94636961466712,7.93450977761268e-05,0.0603501128598556
"Ncf2_32047",1199.32501433161,0.914036185616225,0.228638823462723,3.99772957091536,6.39529550851983e-05,0.0603501128598556
"Nppa_58684",445.602927588006,-4.84643962752139,1.22078656277255,-3.96993198918783,7.18931500739916e-05,0.0603501128598556
"Slco4c1_77262",41.8966657450352,1.25825875233338,0.317307679037522,3.96542168834366,7.3266304413831e-05,0.0603501128598556
"Smpx_31923",956.114889120107,-1.94773657340868,0.506247013943202,-3.84740357920847,0.000119376234752457,0.0603501128598556
"Smpx_74083",1027.87080661036,-2.19211555815742,0.562348151639993,-3.89814664058998,9.69317152517759e-05,0.0603501128598556
"Snai1_59882",288.213136151471,-1.24242616350336,0.31628042292522,-3.92824238696908,8.55689453919258e-05,0.0603501128598556
"Snx7_66630",394.14069917267,0.680607143263977,0.173270219059387,3.92800994284368,8.56516707556323e-05,0.0603501128598556
"Tcap_75536",304.111758800388,-2.84504874282379,0.730125815800309,-3.89665545479345,9.75302141575941e-05,0.0603501128598556
"Tnnt2_74722",4361.81206971102,-2.73606680244491,0.703717112727631,-3.88802084383003,0.000101064949422387,0.0603501128598556
"Zfp358_61681",87.6677404632453,-1.35576407060318,0.337519190967726,-4.01685032106164,5.89811593615039e-05,0.0603501128598556
"Rab29_57915",53.0599245565391,1.59912805203674,0.416925805593626,3.83552188562631,0.000125297947632383,0.061480754716207
"Cyp51_31352",83.3247724648813,1.21820021186277,0.318403749534394,3.8259606353385,0.000130263106091666,0.0615080013182661
"Sncg_57978",59.55447510937,-1.26239282591531,0.330353233573908,-3.82134242264917,0.000132727210181477,0.0615080013182661
"Hbs1l_72436",450.82070873,-1.09276297693516,0.287633442553705,-3.7991513338409,0.000145192418629253,0.0637432926313638
"Kcng2_55425",696.011785326633,-3.06622157355018,0.806392397627099,-3.80239394936371,0.000143304615580757,0.0637432926313638
"Tnnc1_63957",5958.62675175584,-1.82715746155527,0.481820818581129,-3.79219284657707,0.000149322882717444,0.0638757346762849
"Angptl7_60708",48.6762068498332,2.50482738133593,0.66242632770316,3.78129201177882,0.000156016538848081,0.0650705979400633
"Actn2_77624",670.158341139025,-2.66326721989192,0.7059658830285,-3.772515476905,0.000161609938231553,0.0657594780369998
"Bpifb1_69917",237.585815289297,-2.52397710240742,0.673095011805143,-3.74980806296347,0.000176969971464059,0.0686602333473233
"Obscn_80504",186.669128570092,-2.74416263684166,0.731414609280328,-3.75185647377452,0.000175529948390371,0.0686602333473233
"Canx_31730",3245.31076584461,-0.551124053273293,0.147226172224557,-3.7433836996909,0.000181558656603447,0.0688396151844387
"Atp1a1_30554",498.233654953168,0.854230878588034,0.229616572260921,3.72024924062251,0.000199026266806385,0.0727884075176487
"Ccdc66_65041",34.8167971321909,-1.09748223577516,0.297601450656753,-3.68775835384272,0.000226238344137685,0.0727884075176487
"Ddhd1_64196",20.6037225287796,1.67114375434186,0.453845274609085,3.6821882871454,0.00023124052019633,0.0727884075176487
