"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Adm_30365",266.860744251212,-1.52196615933756,0.306805265883033,-4.96069112424488,7.02428095545129e-07,0.00430981723103506
"Adm_80808",171.083880935848,-1.74531152222216,0.344824219470725,-5.06145283211562,4.16073681337952e-07,0.00430981723103506
"Ift20_65044",667.596476246784,1.70123634261119,0.347690183433761,4.89296627764956,9.93274309987337e-07,0.00430981723103506
"Plscr4_55764",116.074576612353,1.61421921136928,0.3263128724591,4.94684503006116,7.54259764804269e-07,0.00430981723103506
"Ktn1_60029",1371.68353050959,0.888972514428187,0.186733310794765,4.76065309742855,1.92967487314771e-06,0.00669828741967032
"Clca3a1_62946",24.225884954204,2.89616344879329,0.61510927114995,4.70837229193261,2.49702731370016e-06,0.00722306767609667
"Dap_77319",683.051171845707,1.17224540144005,0.260623988817018,4.49784153316399,6.86468313890971e-06,0.0120952661192668
"Dscr3_77710",27.7028546614983,2.01320005804155,0.441188232194609,4.56313181343768,5.03961516147766e-06,0.0120952661192668
"Mrln_75201",17.9375312220882,-3.02183217583925,0.672319756243699,-4.49463539896916,6.96892493619888e-06,0.0120952661192668
"Saa3_70560",346.199018984495,4.27877237644391,0.950714412912029,4.50058642041417,6.77662457946975e-06,0.0120952661192668
"Rps17_75580",2259.64055845493,0.753821496832382,0.171213644596792,4.40281204577843,1.06856735227323e-05,0.0168600499691402
"Lancl2_57030",206.294194213887,-0.662773803664768,0.152105308641519,-4.35733512251562,1.31655606424397e-05,0.0190417892091819
"Dbp_31391",495.871138593377,1.83645870689517,0.439254951892185,4.18084918333698,2.90422451369537e-05,0.0307354865032161
"Dbp_71354",475.12824199449,2.32174786451656,0.553657963771131,4.193469644512,2.74719853728509e-05,0.0307354865032161
"Depp1_73595",207.472575138607,-1.74287107366114,0.421268920942117,-4.13719357640582,3.51579494087149e-05,0.0307354865032161
"Gpr153_56792",107.737372764863,-1.42822883933354,0.33918531343034,-4.21076262084933,2.54510066585979e-05,0.0307354865032161
"Kmt2e_67299",741.980253926909,0.944303908619817,0.228340729868312,4.13550359221683,3.54177074247708e-05,0.0307354865032161
"Lcn2_30771",3128.49758351179,2.9838196853561,0.720448318445999,4.14161517066509,3.44868626756609e-05,0.0307354865032161
"Tle1_64240",130.482863142517,0.936219639910318,0.225455409068825,4.1525712058854,3.28760409299639e-05,0.0307354865032161
"Usp14_29543",240.773438523747,-1.24999656817812,0.298154465553566,-4.19244624043221,2.75962491049914e-05,0.0307354865032161
"Dad1_57707",489.324247807079,-1.39812145295582,0.341606960411646,-4.09277800215501,4.26235752968267e-05,0.0324489579094083
"Heatr1_78361",193.53490932578,0.804754045779094,0.195991352773416,4.10606914229253,4.02449062558111e-05,0.0324489579094083
"Ube2ql1_62251",52.2461177263554,-1.79146368393566,0.437932105056164,-4.09073384493221,4.30010389442494e-05,0.0324489579094083
"Dusp4_31666",48.5271800486444,-1.28645205690777,0.315587564595306,-4.07637119212049,4.57439762403839e-05,0.0325850472361982
"Pck1_75780",48.6947710171125,-3.45833984875991,0.851186129725966,-4.06296546429076,4.84532005684114e-05,0.0325850472361982
"Tmem63b_73021",41.3152969264929,-2.01136717027931,0.495259941941552,-4.06123532299867,4.8813737505252e-05,0.0325850472361982
"Agap1_78787",145.262033665425,-1.31067123765124,0.324822861187346,-4.03503384232335,5.45944280715002e-05,0.0338407462003199
"Foxo3_77546",133.00800800701,-2.49871712568648,0.619185681813828,-4.03548919020026,5.44886484383592e-05,0.0338407462003199
"Cyp51_31352",83.3247724648813,1.27848721118211,0.31866373876712,4.01202601880105,6.01998631063966e-05,0.0360285801405041
"Gprc5c_69328",238.265973436292,-2.68498563674297,0.680356521227913,-3.94643918735001,7.93220566183732e-05,0.0430223004583902
"Mycn_62376",38.7537831765001,-1.53907466829773,0.389574343396289,-3.95065715796415,7.79369009599989e-05,0.0430223004583902
"Tmcc2_79146",439.221432290629,-1.49912586209583,0.378963769270349,-3.95585537103514,7.62612901256664e-05,0.0430223004583902
"Tspyl1_82010",444.343527036292,-2.63758444886366,0.669646907158787,-3.93876895520139,8.1900750515571e-05,0.0430748310893409
"Wbp1l_61542",797.450703620434,-2.22511085382051,0.566131647752142,-3.93037708217768,8.48127435487179e-05,0.0432944110891632
"Abracl_67363",2322.06516074796,0.623427534699889,0.161231584837206,3.86665885179606,0.000110336604130583,0.0465385361893794
"Acadvl_29377",1266.80610484007,0.710802300426983,0.183420245784035,3.87526631745933,0.000106508149017736,0.0465385361893794
