"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cd2bp2_30625",379.407897603954,0.671351157451033,0.16593577766656,4.04584934540205,5.21337546589057e-05,0.385737916277821
"Clca1_61980",40.4817271635822,-5.12884867222759,1.30869829384515,-3.91904589189786,8.89001881257941e-05,0.385737916277821
"Neurl2_78281",34.9682737371056,-1.55951636074219,0.375649153075513,-4.15152369697661,3.30269059916259e-05,0.385737916277821
"Ttc30b_62618",207.138007157958,1.64297705197536,0.41394017833733,3.96911712840896,7.21394177352538e-05,0.385737916277821
"Alpk3_61588",150.847856603341,-1.70202745796263,0.4780415618546,-3.56041732304505,0.000370265878923276,0.597768100637618
"Ap3s1_77958",15.6249748260332,1.58300631562758,0.448260479519754,3.53144296218918,0.000413298986382313,0.597768100637618
"Fam102a_72835",35.6341437233189,-1.08104219878613,0.30052160029356,-3.59721962657634,0.000321636893642095,0.597768100637618
"Gm21188_73867",10.6584167838,-3.3588206739854,0.946317715314499,-3.54935833877857,0.00038617118287386,0.597768100637618
"Nrap_31309",831.905190425365,-2.49566496075467,0.684127846371864,-3.64795114537427,0.000264339885289392,0.597768100637618
"Psme3_72597",91.9095256447797,0.984031515840679,0.277182830136004,3.5501171387775,0.000385059774345613,0.597768100637618
"Wwc1_59890",212.248950250451,-0.540814586398415,0.152135602498204,-3.55481936849594,0.000378238842549136,0.597768100637618
"Zfp560_77633",131.83965029496,1.31709347059135,0.357474293311251,3.68444247666381,0.000229203779201717,0.597768100637618
"Hoxb3_30971",24.650264141409,-1.07490149080035,0.308697302377005,-3.48205663775965,0.000497578437908226,0.599975559980624
"Nrap_65543",200.704371665045,-2.40625739110714,0.693246931139987,-3.47099609535992,0.00051853153950849,0.599975559980624
"Pgm5_74167",225.734537071446,-0.72182224331064,0.205859692317632,-3.50637968600916,0.000454246743912015,0.599975559980624
"Erbb4_58572",29.9934486246499,-2.14361509035737,0.631851110202408,-3.39259527402062,0.00069233850456301,0.751014192824725
"1110012L19Rik_54622",168.170542682414,0.927896981838415,0.278201568385645,3.33534058496808,0.000851949853449453,0.799542831057878
"4932438A13Rik_78289",89.8643311682664,-0.615676812799903,0.1846645646064,-3.33402791224281,0.000855980675915504,0.799542831057878
"Lhpp_65259",21.5757268360667,1.20160822612797,0.362481460030688,3.31495085576581,0.000916592373217497,0.799542831057878
"Lmbrd1_67030",401.664198512464,0.567393300780078,0.171942046873421,3.29991012144793,0.000967157974695918,0.799542831057878
"Scly_69863",64.4272032519292,1.00683584623629,0.30511689136223,3.29983647165896,0.000967411814485794,0.799542831057878
"Reps1_74139",584.030161374228,-0.379829460749572,0.116329366231893,-3.26512103566706,0.00109417310654974,0.829478863235519
"Ripk4_65499",122.661597052257,-0.677710186881842,0.208414634624763,-3.25173991789021,0.00114700926006294,0.829478863235519
"Tmem109_70229",450.189089848535,1.42792747834348,0.439025408798064,3.25249393253291,0.00114397038192287,0.829478863235519
"Ankzf1_70258",44.7121932461054,1.4620861631287,0.452577664134314,3.23057516752481,0.00123541415088891,0.833676396877807
"Huwe1_68852",498.194008933555,0.866704035554479,0.268539385378488,3.22747456330444,0.00124888144266092,0.833676396877807
"2810004N23Rik_73962",228.749467470772,0.758882685436431,0.249868957053171,3.03712271578795,0.00238848196623371,0.865573749357895
"Ankmy2_74817",195.087585072669,0.626150527435017,0.205784793264714,3.04274440060088,0.00234431362958371,0.865573749357895
"Arpc5l_79790",25.4861746103806,0.962207347136934,0.312547161202663,3.07859890147272,0.00207976483954037,0.865573749357895
"Asns_67075",52.1528592074456,0.734243958293047,0.238196002979785,3.08252006376177,0.00205255893265822,0.865573749357895
