"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tmem109_70229",450.189089848535,0.63992661926484,0.12346829440691,5.18292264697411,2.18435647862417e-07,0.00379116910430011
"Ttc30b_62618",207.138007157958,1.34071154660457,0.274738218143553,4.87996011499222,1.06107297187534e-06,0.00613866083328945
"Usp46_72272",68.970630185353,1.71514348991342,0.348288291466877,4.9244936793304,8.45790625318059e-07,0.00613866083328945
"Zfp955a_54665",43.1868565906508,2.34587929067332,0.511951164380774,4.58223255241689,4.60037879536909e-06,0.0199610435931065
"Gvin1_65295",17.6765397921119,3.78327725321326,0.861946119149968,4.38922708642652,1.13754236174067e-05,0.039486370460742
"Ddrgk1_66329",1394.85625634943,0.484012541943494,0.11423187388373,4.23710585747846,2.26419402744529e-05,0.0467275750839682
"Neurl2_78281",34.9682737371056,-1.58809890729593,0.37606733580683,-4.2229110483333,2.41167018529128e-05,0.0467275750839682
"Nup37_31590",155.56397529353,0.77261435237586,0.183003813148644,4.22184838164168,2.42307084440951e-05,0.0467275750839682
"Zfp944_67470",85.1147337215457,2.23909872574118,0.522924323551797,4.28187908822602,1.85321678289864e-05,0.0467275750839682
"Ccl2_30705",108.810930434359,2.68230645157663,0.680977084011057,3.93890853973741,8.18531230782464e-05,0.119208378253025
"Lancl2_57030",206.294194213887,-0.463506780013441,0.11660737470017,-3.97493538642172,7.03983659918353e-05,0.119208378253025
"Nexn_76364",844.950668459476,-0.639359594080068,0.162387394351242,-3.93724892646002,8.24210958191001e-05,0.119208378253025
"Bnip3l_30054",436.337873706607,0.676027134097046,0.174255389534001,3.87951922695131,0.000104663128343387,0.121288577686832
"Cd2bp2_30625",379.407897603954,0.57081048543574,0.147513497591161,3.86954749739417,0.000109037538270333,0.121288577686832
"Clca1_61980",40.4817271635822,-5.0609360302387,1.31439796286254,-3.85038334905572,0.000117933089906801,0.121288577686832
"Hba-a1_29333",12.3084083937559,3.29898506222147,0.860329390166151,3.83456046013301,0.000125789029636032,0.121288577686832
"Ripk4_65499",122.661597052257,-0.706078534754217,0.1836527663971,-3.84463870926677,0.000120730179808784,0.121288577686832
"Scly_69863",64.4272032519292,0.928474546395131,0.241579044171738,3.84335714870649,0.000121362653504597,0.121288577686832
"Gm21188_73867",10.6584167838,-3.64759560218518,0.965953911954783,-3.77615904552176,0.000159265316775117,0.145484675681523
"Anapc10_80732",168.666035795089,1.85835474675758,0.495416059845458,3.75109912128663,0.000176061074872546,0.147066384757754
"Trim44_60610",142.155521247771,-0.792144965337851,0.211327045602089,-3.74843155111056,0.000177943885682924,0.147066384757754
"Tvp23b_76878",33.0728679671376,1.52547484149732,0.411070866017434,3.71097775981191,0.000206460244412543,0.157284175508317
"Wwc1_59890",212.248950250451,-0.529853850442221,0.142872743932921,-3.70857194911151,0.000208431437928744,0.157284175508317
"Alpk3_61588",150.847856603341,-1.70168502261602,0.468436653508775,-3.63268973482269,0.000280482196094671,0.194721959816765
"Fam102a_72835",35.6341437233189,-1.09381307284162,0.30065956354607,-3.63804516956274,0.000274715252966777,0.194721959816765
"Npl_61271",14.6516130530894,2.01269295078649,0.558692862219612,3.60250342699983,0.000315167244052325,0.210386257222006
