"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Enc1_57258",179.776049014522,1.67017509480772,0.211810343869896,7.88523857849747,3.13935147106838e-15,4.050178162019e-11
"Myl7_59533",1482.52343186792,7.4968645740377,0.958341867353914,7.82274554563431,5.16835087350093e-15,4.050178162019e-11
"Myl4_67749",1197.28872692534,6.6548238108217,0.895444895318323,7.43186302765841,1.0707865390166e-13,5.59414580866906e-10
"Mybphl_54377",75.6376304434506,9.04351796224683,1.28447809166932,7.04061674613209,1.91390770492123e-12,7.49916886480761e-09
"Flna_68987",2193.38774512689,1.33322637826586,0.196603244845655,6.7813040385601,1.19095940072476e-11,3.73318133751184e-08
"Ndufb9_59550",3447.18016098115,-0.839721800292399,0.131612336445271,-6.38026664500092,1.76779909099391e-10,4.61778585885791e-07
"Chad_57142",1097.45417847391,4.98262355485361,0.804419724188965,6.19405940086465,5.86341128445463e-10,1.31281778658939e-06
"Col1a1_59966",9144.23547016539,1.77920594926268,0.288514361411651,6.16678469854092,6.96925461212199e-10,1.36536409419735e-06
"Cnn1_74046",484.880928567917,3.13125861405639,0.522078903424725,5.99767313621756,2.00164906929216e-09,3.48576065144622e-06
"Axl_71697",851.291705038015,0.90601300033571,0.152156369946301,5.95448616877138,2.60890190327644e-09,4.08893195300516e-06
"Lrp1_78770",766.210349602,1.32300827682094,0.224546655792004,5.89190817451511,3.81761311115362e-09,5.43940457191915e-06
"Gsn_69893",1760.94505247652,0.970013213238471,0.165880095533486,5.84767696280147,4.98485409833788e-09,6.24948587794239e-06
"Mea1_58805",638.922807009594,-0.755693682393414,0.129373755703992,-5.84116676741184,5.18364808353544e-09,6.24948587794239e-06
"Col1a1_29427",793.70086685428,1.54796003737478,0.270967450973321,5.71271579599128,1.11187284811241e-08,1.08914894677912e-05
"Fam162a_56980",528.837479269699,-0.742259712056701,0.129881503589703,-5.71489928544026,1.09769016624177e-08,1.08914894677912e-05
"Olfml3_31613",617.98778359195,1.15078960889269,0.201335104717299,5.71579213922257,1.09194148954722e-08,1.08914894677912e-05
"Supt4a_56335",569.506797832243,-1.01498644795351,0.178034407396219,-5.70106903939435,1.19058401302911e-08,1.09764842565914e-05
"Pamr1_61226",508.891944808514,2.09552472228576,0.373064276812497,5.61706079228533,1.94233099561951e-08,1.69123076079692e-05
"Bgn_29835",1907.31952346551,1.14563904763478,0.206033081317036,5.56046165165053,2.69061970849034e-08,2.10850413455845e-05
"Dkk3_59659",171.627341933393,3.09701748329306,0.556124984952041,5.56892347420813,2.56318021218264e-08,2.10850413455845e-05
"Gdpd3_75751",331.399262167861,4.33002469938272,0.781262346701366,5.54234402523669,2.98449213084686e-08,2.10954488265559e-05
"Lrp1_72778",384.429395988659,1.31253795894961,0.237086339094687,5.53611804021069,3.0924918668276e-08,2.10954488265559e-05
"Sema6a_68935",118.927508279557,1.24217900342032,0.224384717316509,5.53593407909396,3.09573995412994e-08,2.10954488265559e-05
"Emilin1_58183",1267.72832115127,0.869041159882762,0.157384442172986,5.52177297758295,3.35595923054863e-08,2.19158120918286e-05
"Antxr1_60204",739.543804052058,1.14196967687066,0.210550880728621,5.42372310635235,5.83702790027027e-08,3.65934953123744e-05
"Bcl2l13_73159",182.897483158778,-1.30958154020571,0.24204697711491,-5.41044369078816,6.28687894144466e-08,3.78977898651008e-05
"Cox6b1_29508",1631.51748291506,-0.772509021629258,0.143408432512016,-5.38677543640629,7.1732966409551e-08,4.16396586124775e-05
"Rpl30_68752",4382.35048081768,-0.600029027376481,0.112331658027459,-5.34158435754424,9.21377215424568e-08,5.15740896333902e-05
"Minos1_65012",2179.47752646516,-0.798286324694039,0.149679875835202,-5.33329093333132,9.64485952905984e-08,5.18156705580145e-05
"Olfml2a_60864",401.523956423095,1.43310156439666,0.269093106920172,5.32567177509231,1.0058061215133e-07,5.18156705580145e-05
"Tma7_68038",1603.13794997874,-0.989762909230023,0.185966751758463,-5.32225733832005,1.02487448943945e-07,5.18156705580145e-05
"Actg2_76115",184.473473903663,3.5349703934478,0.666757390425956,5.3017341002992,1.14707832758161e-07,5.61817457130831e-05
"Naa20_68457",709.694201619308,-0.720022138724848,0.136040588240309,-5.29270086257611,1.2052297670736e-07,5.72411095131651e-05
"Myh9_74846",4692.14250233674,0.848574711675334,0.160593545663809,5.2839901390045,1.26400057956337e-07,5.8266709069108e-05
"Plek_72418",816.476482252986,1.47227417508329,0.281451261830422,5.2310093246992,1.6858700431613e-07,7.54932605327628e-05
"Col18a1_76498",350.996002682561,1.4259333063062,0.272916743744328,5.22479231850296,1.74350686748732e-07,7.5905508705913e-05
"Psmb3_71124",1359.88032568953,-0.831786859793943,0.161064020620073,-5.16432445056124,2.41308822674255e-07,0.0001022171129128
"Adamts2_62510",110.788996300531,1.39158148858979,0.270042435941195,5.15319558475923,2.56084629526811e-07,0.000103431369601797
"Rplp0_73631",2470.86589181079,-0.947902855129818,0.183978283268858,-5.15225405024892,2.57374045458436e-07,0.000103431369601797
"Jag1_59938",429.98757621217,1.01610434904289,0.197399256316466,5.14745783750014,2.64040326511561e-07,0.000103457600935393
"Sar1b_78294",724.207178461195,-0.622456502442619,0.121039930108921,-5.14257156198359,2.71003161896959e-07,0.000103595916010025
"Cdk7_75462",1258.03876154307,-0.66440281719546,0.129766724918312,-5.11997831195712,3.05570796439218e-07,0.000111377002153299
"Phb_63417",4204.57795412049,-0.626521163326136,0.122333254971225,-5.12142968380515,3.03227811074046e-07,0.000111377002153299
"Col5a1_64844",137.268264575081,1.33758276073168,0.262847225088952,5.08882207251388,3.60294458520366e-07,0.000127203719952118
"Rpl7a-ps5_72206",853.264760262402,-0.783072152523825,0.153958835188944,-5.08624368041503,3.65224743051445e-07,0.000127203719952118
"Postn_80551",725.398236775364,1.30755702216701,0.258127739706427,5.06554244675182,4.07239018456647e-07,0.000138753416005892
"Crispld2_60820",2441.0219983733,0.968750701277433,0.192243303816299,5.03919086931182,4.67504074290662e-07,0.000155897688433139
"Ndufb3_71562",339.427038265406,-0.772842926188841,0.154826452320323,-4.9916723828942,5.98587254403626e-07,0.000193546692436603
"Prdx3_29656",1024.09504178419,-0.50058508307719,0.100326073342973,-4.98958113675894,6.05103549377499e-07,0.000193546692436603
