"","110_RNA-m110_ROF_24H_PLASMA_CTCAGA_S44_L004","115_RNA-m115_PF_24H_PLASMA_TCATTC_S49_L004","113_RNA-m113_PF_24H_PLASMA_TACAGC_S47_L004","81_RNA-m81_PS_24H_PLASMA_GGTAGC_S57_L004","106_RNA-m106_Sal_24H_PLASMA_CCAACA_S40_L004","74_RNA-m74_ROS_24H_PLASMA_GTGGCC_S53_L004","109_RNA-m109_ROF_24H_PLASMA_CTATAC_S43_L004","82_RNA-m82_PS_24H_PLASMA_CAGGCG_S58_L004","75_RNA-m75_ROS_24H_PLASMA_GTTTCG_S54_L004","112_RNA-m112_ROF_24H_PLASMA_TAATCG_S46_L004","111_RNA-m111_ROF_24H_PLASMA_GACGAC_S45_L004","118_RNA-m118_PF_24H_PLASMA_TCGGCA_S52_L004","76_RNA-m76_ROS_24H_PLASMA_CGTACG_S55_L004","80_RNA-m80_PS_24H_PLASMA_GAGTGG_S56_L004","107_RNA-m107_ROF_24H_PLASMA_CGGAAT_S41_L004","104_RNA-m104_Sal_24H_PLASMA_CATGGC_S38_L004","114_RNA-m114_PF_24H_PLASMA_TATAAT_S48_L004","116_RNA-m116_PF_24H_PLASMA_TCCCGA_S50_L004","108_RNA-m108_ROF_24H_PLASMA_CTAGCT_S42_L004","117_RNA-m117_PF_24H_PLASMA_TCGAAG_S51_L004","PEAT_SM1-24hr_mouse_plasma_CAAAAG_S4_L002","PEAT_SM2-24hr_mouse_plasma_CAACTA_S5_L002","SALINE_SM2-24hr_mouse_plasma_CACTCA_S11_L002","PEAT_SM3-24hr_mouse_plasma_CACCGG_S6_L002","SALINE_SM3-24hr_mouse_plasma_CAGGCG_S12_L002","RED_OAK_SM2-24hr_mouse_plasma_ATGAGC_S8_L002","SALINE_SM1-24hr_mouse_plasma_CACGAT_S10_L002","RED_OAK_SM1-24hr_mouse_plasma_ACTGAT_S7_L002","RED_OAK_SM3-24hr_mouse_plasma_ATTCCT_S9_L002"
"mmu-let-7i_mature",9.19999282003789,4.82571703469604,11.257609422801,9.83744590448005,10.3765571278167,10.420195592025,12.7561727943689,9.3549076647417,9.52753335160114,6.44950132385902,8.75708866801582,10.8267696608565,5.49628846400094,1.41816350913115,7.88843586994757,9.64539875788993,14.7174665529752,9.02044603588189,10.453726436138,13.9421972524715,9.1847102269601,10.3072085454745,9.9486320448871,7.69715585612543,8.18979929677695,9.31288547304027,5.61653064090481,8.86821334799899,9.17008521277906
"mmu-mir-100_mature",1.41816350913115,4.04841548389262,1.41816350913115,1.76288038564221,1.41816350913115,6.53812711865885,1.41816350913115,5.57074424442324,7.92583341784373,1.41816350913115,7.74994591547308,1.41816350913115,3.8925847793399,1.41816350913115,8.49582002041389,1.41816350913115,1.41816350913115,1.41816350913115,3.83641070733121,1.41816350913115,7.07409488287693,7.5464978119834,6.63282744751669,8.04005046882299,7.5823002590456,6.87409369353401,7.45185382618192,6.2883704747495,6.34463406980676
"mmu-mir-101a_mature",2.67464674113396,1.41816350913115,3.98867915368121,6.18388424384219,8.87244250207691,8.64321274480292,3.44009097445669,7.2957021080781,10.1452540263768,2.59131053825371,8.50744546796626,9.15824522897828,1.41816350913115,3.44568991838743,8.62450422526034,6.65951447432208,5.92784589313491,6.5618127435211,8.24163872741607,1.41816350913115,8.50802901473197,9.14791346682942,9.1257623153523,8.68652721592865,7.79221961954684,8.5704804390076,8.44067086033746,8.27545648497119,8.58438896502116
"mmu-mir-101b_mature",1.41816350913115,1.41816350913115,1.41816350913115,5.14337484283696,8.74190642513167,8.52140915766013,1.41816350913115,7.15651651072438,3.22699565747142,2.59131053825371,2.58871411369569,9.27661256971099,4.64590731772871,4.56449930251978,2.52215776110587,7.05702715031001,1.41816350913115,6.47254266881103,8.50795701862743,6.52458223585536,9.76940709898415,8.79038750874488,9.25021981919656,7.87647166992323,8.42326885655642,8.4493002597741,9.1347563251159,8.44922239505945,8.6528014379662
"mmu-mir-106b_mature",2.67464674113396,4.04841548389262,3.34053657523842,4.80381444766343,6.08624086703103,7.86569922155486,3.44009097445669,6.20328325110281,2.36586174696181,1.41816350913115,9.76677224726358,8.10252058567332,1.41816350913115,3.44568991838743,2.52215776110587,7.43235463460235,5.92784589313491,6.01575828019381,3.56323367187127,4.11540990047629,8.43788531749872,8.50988766883792,7.69714887956908,7.13293392094406,6.24837754852432,6.94014651864889,6.37815731855707,6.42824174254057,7.3093077813605
"mmu-mir-10a_mature",4.16163802785692,5.3242718120726,1.41816350913115,5.32624968711259,9.70619895071741,9.40442005651175,11.7789673602183,8.61519102903645,2.36586174696181,2.59131053825371,4.00428772559692,9.14971253395138,10.2805938664496,11.9710466270871,9.46852847481923,10.4184860684404,7.42839604993134,7.38125059410535,5.83641108376708,4.11540990047629,9.25672229347534,10.2457583768533,3.61334259560655,9.05112865188761,9.06341498605647,9.49163602225821,9.23576486133933,9.17148575174181,9.29650389378438
"mmu-mir-10b_mature",2.67464674113396,4.04841548389262,1.41816350913115,8.95658048082253,9.33022684295102,7.43643468962654,4.557133024701,7.84055959245972,9.16259357950019,8.86540972746054,2.58871411369569,8.26935343152346,3.8925847793399,10.9774120078316,9.17659613392106,8.99913989439857,1.41816350913115,8.93537948312815,10.925730898585,5.40515510424209,8.74149132246398,8.884196962254,8.26823946636084,8.93634706549895,9.03412990308595,4.81044586855755,8.50151062572779,1.6758271048847,9.73120626435892
"mmu-mir-1198_mature",1.41816350913115,1.41816350913115,3.34053657523842,6.27535112907589,6.04825577278078,1.41816350913115,1.41816350913115,3.46778485831311,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.93079522572243,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,2.66145189811699,4.95393015517123,5.53861630348767,3.87979618355538,1.41816350913115,4.4921397687701,1.41816350913115,3.68057344470282,5.1249575654939
"mmu-mir-122_mature",13.0483204540197,4.82571703469604,3.34053657523842,1.90452096986358,5.11274938670372,2.42264121808993,4.557133024701,11.1859986789228,2.73630884613355,2.59131053825371,8.40044799682221,8.21313057380666,16.2213478824378,3.44568991838743,8.8747373040853,10.5318148061342,5.92784589313491,2.4463809675995,4.8427642392149,5.40515510424209,7.36570964666451,4.39267957605519,1.71246680017899,4.91036913314231,6.77672490803523,5.15397133562782,8.91176875888476,8.71524695447891,4.94718680935681
"mmu-mir-1249_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,3.44009097445669,4.29580180077933,1.41816350913115,1.41816350913115,2.58871411369569,2.53545798759021,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,5.57508525869833,9.05421124624657,1.41816350913115,1.41816350913115,4.81378472245099,1.41816350913115,5.98357931854243,4.40138300757194,3.82391334601634,4.92578121938149,1.41816350913115,2.51629116353378
"mmu-mir-125a_mature",3.97104040629989,5.69315378986202,10.4622677519419,7.54430177914447,8.84663196054123,7.56018140927705,5.92427001986533,8.59638818669574,10.5921189876197,2.83700853480343,3.03362435846321,2.96314877424387,5.49628846400094,4.11651213401068,7.61377619503198,7.41516007400952,7.8323501074439,7.22612686309443,10.0177070673968,5.40515510424209,1.76626734254821,4.44057877088828,7.79682431498798,1.72935588094928,7.12126744139221,8.35856416279287,7.97715911465318,7.36972544312976,1.67587433996804
"mmu-mir-125b-1_mature",3.14655934086402,4.04841548389262,3.98867915368121,6.27248955112948,6.54931044666829,7.68364057789465,5.16910966996291,6.79593837635928,8.790490123865,9.41362757075529,2.58871411369569,7.71994573665264,3.8925847793399,3.44568991838743,7.31199095590917,7.42378298294138,1.41816350913115,6.4257429451037,4.0632910686309,4.11540990047629,7.07074175629997,8.20111400247118,8.07338798273614,8.57430752964752,7.86471894926926,7.30163359754263,5.55432321187734,1.6758271048847,1.67587433996804
"mmu-mir-125b-2_mature",3.48306931607974,4.04841548389262,3.34053657523842,6.19903587844486,6.52976755087853,7.63061580136125,3.44009097445669,6.79686708317498,9.01040650015903,9.40967337697705,3.03362435846321,7.64905570533794,3.8925847793399,4.56449930251978,7.35606873379228,7.39775800505369,1.41816350913115,6.3273169480095,4.8427642392149,1.41816350913115,7.10228588361273,8.21108239568288,3.85279861768612,8.60006208287155,7.81965689528101,7.35249184960692,8.8646330365271,6.26608606689437,7.18168256854891
"mmu-mir-126a_mature",9.82246877947732,1.41816350913115,1.41816350913115,1.90452096986358,6.23854795159917,8.59118435687862,3.44009097445669,4.18441208653888,6.51294309995848,2.59131053825371,2.58871411369569,2.53545798759021,1.41816350913115,1.41816350913115,2.20808787750836,6.24478781002865,5.92784589313491,2.4463809675995,3.2167045453295,1.41816350913115,3.66413527829511,2.09029227301051,4.37405134811673,1.85741113787764,2.33646897966489,4.91849260101779,3.11223501290423,3.91084498961891,4.43308185678371
"mmu-mir-128-1_mature",8.69099714276926,4.82571703469604,11.6090135053724,9.29332821430546,10.3422660863762,6.88142887565008,4.89586566751463,7.58137214867153,8.80598459164612,7.34903023482778,9.05293386092993,9.90764433721173,1.41816350913115,1.41816350913115,8.03118754201395,10.1895272860764,5.92784589313491,9.72758877391686,11.3159372346054,11.0537133319288,8.48994781478153,8.71754606791866,8.61558183020479,6.72807502657325,8.14712098199127,9.78981943816004,7.76763155019756,9.01867997557697,9.91249843422715
"mmu-mir-128-2_mature",8.03441617655226,1.41816350913115,11.3208994804577,8.47792959526692,9.44726008140176,6.96171024259083,3.44009097445669,7.03586247646979,8.790490123865,7.307120502182,8.96448081534208,8.80856823214324,3.8925847793399,4.11651213401068,8.16933193202008,9.68717289237521,6.86522852037777,9.28560496143429,8.67554280299079,11.103343545443,7.64750269100448,8.00758784625643,7.98463200229442,6.11690692937438,7.82821397010459,9.05158410225282,6.9050134882211,8.40915538619484,8.78954925726206
"mmu-mir-1306_mature",1.41816350913115,1.41816350913115,1.41816350913115,5.46342718711488,7.40074488297647,1.41816350913115,3.44009097445669,4.84994770519002,2.36586174696181,2.25880536038925,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,7.83705617943937,1.41816350913115,6.9235174370512,1.41816350913115,1.41816350913115,6.54123865084047,6.58027390879176,6.69634833198747,4.42555743491629,5.70088800140904,5.86176216282246,2.04712385375205,3.68057344470282,6.70916577980334
"mmu-mir-130b_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,4.6411000871941,1.41816350913115,1.41816350913115,4.61922876879311,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.93079522572243,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,4.58283524956439,1.7068770904868,2.00376279235166,1.85741113787764,1.83436552922804,3.65548167171783,2.04712385375205,4.68174377168776,3.12350711404187
"mmu-mir-133a-1_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.85929936095794,1.41816350913115,1.41816350913115,5.58590644363832,1.41816350913115,2.25880536038925,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,3.87935201629962,1.93079522572243,1.41816350913115,2.4463809675995,2.72839806731437,4.11540990047629,4.63888857569997,3.58473858284769,4.48043640636388,6.69541119992477,1.41816350913115,3.61495641308492,5.48929306411266,1.41816350913115,5.83376046031923
"mmu-mir-133a-2_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,2.03964062324514,1.41816350913115,3.44009097445669,5.61364638076646,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,3.37969492325655,1.41816350913115,5.92784589313491,1.41816350913115,3.2167045453295,4.11540990047629,4.82724716864741,3.55032248943153,4.29277081256531,6.62959551545175,1.83436552922804,3.48524302592878,6.01296542432272,1.41816350913115,5.93824559898799
"mmu-mir-139_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,6.49390786126655,7.56532812581314,1.41816350913115,4.02470866757499,8.56318384797401,1.41816350913115,2.58871411369569,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,2.4463809675995,3.2167045453295,1.41816350913115,6.44993375568609,6.14244050185496,3.24849232609386,3.32164534353598,2.00475629384101,4.12253989173007,4.74153081129879,4.55476383321947,4.7157736179032
"mmu-mir-140_mature",2.67464674113396,4.04841548389262,1.41816350913115,7.83522731535335,7.56518616205783,7.44204166455583,5.16910966996291,3.92331773893057,3.22699565747142,2.25880536038925,8.73838116931799,2.53545798759021,3.8925847793399,3.44568991838743,7.39883898351888,8.93122846351703,5.92784589313491,9.00462491613747,4.58051779733539,4.90233616493393,9.0535311095747,4.46926041700998,9.67574766291184,7.75832931160988,9.43324649413738,3.41514761358679,9.34397489024491,8.37983903648103,2.56988592156431
"mmu-mir-142a_mature",9.17327200202857,12.7867703097462,5.02571444636187,1.76288038564221,5.21464689013466,7.88228993816994,11.9506167490542,7.17162830563957,9.14746929117325,10.1034666415726,9.45164886708615,2.96314877424387,5.1336197566991,9.02362850283204,7.55195893916618,8.63837653343685,14.065553386363,9.4925969962702,10.7784384038139,1.41816350913115,9.38083766133875,10.2604842037196,9.56106963898365,4.7166363338921,9.17606710548171,5.69056537050692,7.71189900787213,4.34903286875234,9.26476993593627
"mmu-mir-143_mature",9.89294506022746,4.82571703469604,3.98867915368121,7.03678553579662,9.16031112888062,7.30722083999665,12.6044363579638,6.96575557776711,8.73491012917679,8.7852712098628,2.58871411369569,9.90257480857969,11.7612056910123,5.1770816716635,3.1083105070322,3.57358353199379,1.41816350913115,6.66614162572744,5.06397984235109,11.4741465495886,8.76967316701166,7.92392959083245,7.18892950763618,7.93210151310985,8.63151437487955,8.4451721101221,8.42991691330972,6.502267955015,8.66166248272941
"mmu-mir-144_mature",8.70598941130194,4.04841548389262,1.41816350913115,7.46763861818508,7.03561719990148,6.93809184458092,3.44009097445669,3.98505337408571,2.36586174696181,9.88305396828384,2.58871411369569,9.10627520867726,4.64590731772871,3.44568991838743,9.40527088130777,7.48823272104029,1.41816350913115,8.33309898216847,10.411853452169,4.11540990047629,6.83808655678451,5.85801939235059,6.55099232978338,5.80790137468552,5.24241344587023,6.46196163929664,6.38708900642131,5.60848221865404,5.24754766679924
"mmu-mir-145a_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.76288038564221,1.41816350913115,1.41816350913115,1.41816350913115,5.29549871442361,2.36586174696181,1.41816350913115,1.41816350913115,2.53545798759021,1.41816350913115,3.44568991838743,1.41816350913115,2.13941949673155,1.41816350913115,1.41816350913115,2.72839806731437,4.90233616493393,3.78846435140097,4.67673072167594,1.71246680017899,3.77458891931659,1.41816350913115,1.77728128549363,6.5390533344092,1.41816350913115,4.25387761861943
"mmu-mir-146a_mature",1.41816350913115,4.82571703469604,1.41816350913115,5.96020937913854,5.01436662216302,6.54856642952099,4.10973877639149,6.45829382640739,6.81832528266783,1.41816350913115,1.41816350913115,1.41816350913115,5.1336197566991,1.41816350913115,9.43296654708481,6.62999601042058,1.41816350913115,8.01550333709179,4.0632910686309,1.41816350913115,6.12865850062511,7.86200781555447,6.68543242083183,5.92242316464193,7.26268526697728,7.77279104459406,1.41816350913115,5.35090324985338,7.60445310595589
"mmu-mir-146b_mature",1.41816350913115,1.41816350913115,1.41816350913115,5.05242248415937,1.41816350913115,1.41816350913115,1.41816350913115,4.17860024222355,1.41816350913115,1.41816350913115,1.41816350913115,2.53545798759021,11.51265641039,1.41816350913115,2.20808787750836,1.41816350913115,1.41816350913115,6.24881308716192,3.2167045453295,1.41816350913115,5.85573746702936,5.02513791090315,5.13593080429932,3.56774230428096,6.07203900965766,5.9304421343008,2.30087521345697,4.938660989922,5.6240879493093
"mmu-mir-148a_mature",2.67464674113396,12.0136668271222,3.98867915368121,6.47770283820816,9.73077875176462,2.42264121808993,5.92427001986533,7.14562456002739,8.30418964795723,7.77508499085304,3.03362435846321,8.90297983499208,10.8322187897028,3.44568991838743,2.94549086091715,9.50553571670391,1.41816350913115,3.88487557906263,11.5082045508038,13.4815281613787,10.105731561892,8.61122371493462,9.13924509916561,4.01226120735403,7.6832356151014,9.2034985798591,7.25140267344554,8.88187041434236,8.15568172763219
"mmu-mir-148b_mature",1.41816350913115,1.41816350913115,3.98867915368121,7.09782304406152,5.58511760110718,7.07432407833301,3.44009097445669,5.4715803554461,1.41816350913115,1.41816350913115,1.41816350913115,9.70998897448454,3.8925847793399,1.41816350913115,2.52215776110587,7.8710788792033,5.92784589313491,2.4463809675995,9.61059383000253,4.11540990047629,6.77044331321333,7.04268888805147,7.30448731731725,6.14775756715818,6.37848862909133,6.41484878145243,5.31249057650746,6.12460652482486,6.61407775154935
"mmu-mir-150_mature",2.67464674113396,1.41816350913115,3.98867915368121,8.26435881233189,8.12174913533676,2.13545919172816,4.557133024701,7.99939255727851,8.02185463068765,2.25880536038925,1.41816350913115,2.53545798759021,3.8925847793399,4.90359343779272,2.52215776110587,6.3145165427644,5.92784589313491,7.90050913362905,4.25787201819633,1.41816350913115,6.98427374195234,8.49858041052069,6.76164753671966,7.08729545718389,7.28358054937409,8.42644783187417,8.55988794788472,7.56603970915007,7.4386905971153
"mmu-mir-151_mature",2.67464674113396,1.41816350913115,1.41816350913115,1.76288038564221,2.38994451360607,1.41816350913115,1.41816350913115,4.89609800483942,1.41816350913115,1.41816350913115,2.58871411369569,1.41816350913115,1.41816350913115,3.44568991838743,8.7062214847968,7.00049595191841,1.41816350913115,5.23731820761528,2.72839806731437,1.41816350913115,5.41618005858313,4.73374430071737,4.21531921807559,5.24261883021169,8.07105714176333,6.556915380174,3.20383577747709,5.99311329570813,4.78970005672476
"mmu-mir-152_mature",1.41816350913115,4.04841548389262,1.41816350913115,5.16833005321414,1.41816350913115,1.41816350913115,1.41816350913115,3.14182714868521,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,2.20808787750836,1.41816350913115,1.41816350913115,2.4463809675995,1.41816350913115,1.41816350913115,4.65708829470274,3.94532932707817,4.71571357780269,1.85741113787764,1.41816350913115,6.72080168167476,1.41816350913115,4.2666043542276,4.07831173380942
"mmu-mir-15a_mature",1.41816350913115,1.41816350913115,1.41816350913115,6.66820914329671,1.41816350913115,7.35555797290137,10.6952311603233,3.61724951284454,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.93079522572243,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,6.51432631630348,6.553287600408,6.84948153495201,5.34409676316805,5.91460634182553,4.61635866489601,6.15576074874355,5.34177082102506,6.61533740987033
"mmu-mir-15b_mature",2.67464674113396,1.41816350913115,3.34053657523842,1.76288038564221,4.45222884495009,7.80172685515699,4.10973877639149,3.39651675252679,8.72679239266076,2.83700853480343,7.86940054931638,2.96314877424387,3.8925847793399,1.41816350913115,2.20808787750836,9.10388369928962,6.86522852037777,7.17047447954596,3.83641070733121,4.11540990047629,4.64801779350918,1.87352928055726,3.40393026901699,4.60881415457097,8.76748301981604,6.63877824687187,7.33218554301869,4.43845506037413,4.51200394000522
"mmu-mir-16-1_mature",2.67464674113396,10.161576365374,10.1004537418831,8.46609447170483,7.48429389016781,7.34362475267725,4.10973877639149,8.09418977614884,8.83648302609976,7.8055025017209,8.28487362914025,9.5277373189698,5.49628846400094,10.6044762040377,5.60681344534988,7.83274635213209,6.86522852037777,7.64893557294956,4.42847924713775,13.5870539687382,3.86268453831549,10.493632050574,10.4303401041097,8.99293638994796,9.1266325829326,8.94987923096934,9.20581970482946,9.24770598409413,9.00966347706222
"mmu-mir-16-2_mature",3.14655934086402,9.92311906919528,10.0713031533057,8.02720847399246,7.45973350287184,7.40806805016291,3.44009097445669,8.12112173753403,8.82512153894936,7.84703726851775,8.26758030706075,9.5178255125779,3.8925847793399,10.68826056261,5.53170916362144,7.25686964189738,5.92784589313491,7.46458668605578,3.83641070733121,13.6398623983873,9.50150929584446,4.65201876627195,4.37405134811673,8.93561166922835,9.19658820263113,4.88611512569365,9.16360308445178,9.20132802670531,9.00414847716644
"mmu-mir-17_mature",1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,6.12845842806579,6.53812711865885,1.41816350913115,1.65389828879876,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.41816350913115,1.93079522572243,1.41816350913115,5.61743789376737,3.2167045453295,1.41816350913115,1.66460788354739,4.55862061743263,6.60495924580918,6.07203717779524,1.83436552922804,5.91058065020621,2.30087521345697,6.16990262446611,5.91180182039124
